,model,layer,accuracy,experiment
731,alexnet,ReLU-7,1,curv
732,alexnet,ReLU-7,0,curv
733,alexnet,ReLU-7,0,curv
734,alexnet,ReLU-7,1,curv
735,alexnet,ReLU-7,1,curv
736,alexnet,ReLU-7,0,curv
737,alexnet,ReLU-7,1,curv
738,alexnet,ReLU-7,0,curv
739,alexnet,ReLU-7,0,curv
740,alexnet,ReLU-7,1,curv
741,alexnet,ReLU-7,1,curv
742,alexnet,ReLU-7,1,curv
743,alexnet,ReLU-7,1,curv
744,alexnet,ReLU-7,1,curv
745,alexnet,ReLU-7,1,curv
746,alexnet,ReLU-7,1,curv
747,alexnet,ReLU-7,1,curv
748,alexnet,ReLU-7,1,curv
749,alexnet,ReLU-7,1,curv
750,alexnet,ReLU-7,1,curv
751,alexnet,ReLU-7,1,curv
752,alexnet,ReLU-7,1,curv
753,alexnet,ReLU-7,1,curv
754,alexnet,ReLU-7,1,curv
755,alexnet,ReLU-7,1,curv
756,alexnet,ReLU-7,1,curv
757,alexnet,ReLU-7,1,curv
758,alexnet,ReLU-7,1,curv
759,alexnet,ReLU-7,1,curv
760,alexnet,ReLU-7,1,curv
761,alexnet,ReLU-7,1,curv
762,alexnet,ReLU-7,1,curv
763,alexnet,ReLU-7,1,curv
764,alexnet,ReLU-7,1,curv
765,alexnet,ReLU-7,1,curv
766,alexnet,ReLU-7,1,curv
767,alexnet,ReLU-7,1,curv
768,alexnet,ReLU-7,1,curv
769,alexnet,ReLU-7,1,curv
770,alexnet,ReLU-7,1,curv
771,alexnet,ReLU-7,1,curv
772,alexnet,ReLU-7,1,curv
773,alexnet,ReLU-7,1,curv
774,alexnet,ReLU-7,1,curv
775,alexnet,ReLU-7,1,curv
776,alexnet,ReLU-7,1,curv
777,alexnet,ReLU-7,1,curv
778,alexnet,ReLU-7,1,curv
779,alexnet,ReLU-7,1,curv
780,alexnet,ReLU-7,1,curv
781,alexnet,ReLU-7,1,curv
782,alexnet,ReLU-7,1,curv
783,alexnet,ReLU-7,1,curv
784,alexnet,ReLU-7,1,curv
785,alexnet,ReLU-7,1,curv
786,alexnet,ReLU-7,1,curv
787,alexnet,ReLU-7,1,curv
788,alexnet,ReLU-7,1,curv
789,alexnet,ReLU-7,1,curv
790,alexnet,ReLU-7,1,curv
791,alexnet,ReLU-7,1,curv
792,alexnet,ReLU-7,1,curv
793,alexnet,ReLU-7,1,curv
794,alexnet,ReLU-7,1,curv
795,alexnet,ReLU-7,1,curv
796,alexnet,ReLU-7,1,curv
797,alexnet,ReLU-7,1,curv
798,alexnet,ReLU-7,1,curv
799,alexnet,ReLU-7,1,curv
800,alexnet,ReLU-7,1,curv
801,alexnet,ReLU-7,1,curv
802,alexnet,ReLU-7,1,curv
803,alexnet,ReLU-7,1,curv
804,alexnet,ReLU-7,1,curv
805,alexnet,ReLU-7,1,curv
806,alexnet,ReLU-7,1,curv
807,alexnet,ReLU-7,1,curv
808,alexnet,ReLU-7,1,curv
809,alexnet,ReLU-7,1,curv
810,alexnet,ReLU-7,1,curv
811,alexnet,ReLU-7,1,curv
812,alexnet,ReLU-7,1,curv
813,alexnet,ReLU-7,1,curv
814,alexnet,ReLU-7,1,curv
815,alexnet,ReLU-7,1,curv
816,alexnet,ReLU-7,1,curv
817,alexnet,ReLU-7,1,curv
818,alexnet,ReLU-7,1,curv
819,alexnet,ReLU-7,1,curv
820,alexnet,ReLU-7,0,curv
821,alexnet,ReLU-7,0,curv
822,alexnet,ReLU-7,1,curv
823,alexnet,ReLU-7,1,curv
824,alexnet,ReLU-7,1,curv
825,alexnet,ReLU-7,1,curv
826,alexnet,ReLU-7,0,curv
827,alexnet,ReLU-7,1,curv
828,alexnet,ReLU-7,0,curv
829,alexnet,ReLU-7,1,curv
830,alexnet,ReLU-7,0,curv
831,alexnet,ReLU-7,1,curv
832,alexnet,ReLU-7,1,curv
833,alexnet,ReLU-7,1,curv
834,alexnet,ReLU-7,0,curv
835,alexnet,ReLU-7,0,curv
836,alexnet,ReLU-7,1,curv
837,alexnet,ReLU-7,1,curv
838,alexnet,ReLU-7,1,curv
839,alexnet,ReLU-7,1,curv
840,vgg19,ReLU-1,1,curv
841,vgg19,ReLU-1,0,curv
842,vgg19,ReLU-1,0,curv
843,vgg19,ReLU-1,1,curv
844,vgg19,ReLU-1,0,curv
845,vgg19,ReLU-1,1,curv
846,vgg19,ReLU-1,0,curv
847,vgg19,ReLU-1,0,curv
848,vgg19,ReLU-1,0,curv
849,vgg19,ReLU-1,0,curv
850,vgg19,ReLU-1,0,curv
851,vgg19,ReLU-1,0,curv
852,vgg19,ReLU-1,0,curv
853,vgg19,ReLU-1,0,curv
854,vgg19,ReLU-1,0,curv
855,vgg19,ReLU-1,0,curv
856,vgg19,ReLU-1,0,curv
857,vgg19,ReLU-1,0,curv
858,vgg19,ReLU-1,0,curv
859,vgg19,ReLU-1,0,curv
860,vgg19,ReLU-1,0,curv
861,vgg19,ReLU-1,0,curv
862,vgg19,ReLU-1,0,curv
863,vgg19,ReLU-1,0,curv
864,vgg19,ReLU-1,0,curv
865,vgg19,ReLU-1,0,curv
866,vgg19,ReLU-1,0,curv
867,vgg19,ReLU-1,1,curv
868,vgg19,ReLU-1,0,curv
869,vgg19,ReLU-1,0,curv
870,vgg19,ReLU-1,1,curv
871,vgg19,ReLU-1,0,curv
872,vgg19,ReLU-1,0,curv
873,vgg19,ReLU-1,1,curv
874,vgg19,ReLU-1,0,curv
875,vgg19,ReLU-1,0,curv
876,vgg19,ReLU-1,0,curv
877,vgg19,ReLU-1,0,curv
878,vgg19,ReLU-1,0,curv
879,vgg19,ReLU-1,1,curv
880,vgg19,ReLU-1,0,curv
881,vgg19,ReLU-1,0,curv
882,vgg19,ReLU-1,0,curv
883,vgg19,ReLU-1,0,curv
884,vgg19,ReLU-1,0,curv
885,vgg19,ReLU-1,0,curv
886,vgg19,ReLU-1,0,curv
887,vgg19,ReLU-1,0,curv
888,vgg19,ReLU-1,0,curv
889,vgg19,ReLU-1,0,curv
890,vgg19,ReLU-1,0,curv
891,vgg19,ReLU-1,0,curv
892,vgg19,ReLU-1,0,curv
893,vgg19,ReLU-1,0,curv
894,vgg19,ReLU-1,0,curv
895,vgg19,ReLU-1,0,curv
896,vgg19,ReLU-1,0,curv
897,vgg19,ReLU-1,0,curv
898,vgg19,ReLU-1,0,curv
899,vgg19,ReLU-1,0,curv
900,vgg19,ReLU-1,0,curv
901,vgg19,ReLU-1,0,curv
902,vgg19,ReLU-1,0,curv
903,vgg19,ReLU-1,0,curv
904,vgg19,ReLU-1,0,curv
905,vgg19,ReLU-1,0,curv
906,vgg19,ReLU-1,0,curv
907,vgg19,ReLU-1,0,curv
908,vgg19,ReLU-1,0,curv
909,vgg19,ReLU-1,0,curv
910,vgg19,ReLU-1,0,curv
911,vgg19,ReLU-1,0,curv
912,vgg19,ReLU-1,0,curv
913,vgg19,ReLU-1,0,curv
914,vgg19,ReLU-1,1,curv
915,vgg19,ReLU-1,0,curv
916,vgg19,ReLU-1,0,curv
917,vgg19,ReLU-1,1,curv
918,vgg19,ReLU-1,0,curv
919,vgg19,ReLU-1,0,curv
920,vgg19,ReLU-1,1,curv
921,vgg19,ReLU-1,0,curv
922,vgg19,ReLU-1,0,curv
923,vgg19,ReLU-1,1,curv
924,vgg19,ReLU-1,1,curv
925,vgg19,ReLU-1,0,curv
926,vgg19,ReLU-1,0,curv
927,vgg19,ReLU-1,0,curv
928,vgg19,ReLU-1,0,curv
929,vgg19,ReLU-1,0,curv
930,vgg19,ReLU-1,1,curv
931,vgg19,ReLU-1,0,curv
932,vgg19,ReLU-1,0,curv
933,vgg19,ReLU-1,0,curv
934,vgg19,ReLU-1,0,curv
935,vgg19,ReLU-1,0,curv
936,vgg19,ReLU-1,0,curv
937,vgg19,ReLU-1,0,curv
938,vgg19,ReLU-1,0,curv
939,vgg19,ReLU-1,0,curv
940,vgg19,ReLU-1,0,curv
941,vgg19,ReLU-1,0,curv
942,vgg19,ReLU-1,1,curv
943,vgg19,ReLU-1,0,curv
944,vgg19,ReLU-1,0,curv
945,vgg19,ReLU-1,0,curv
946,vgg19,ReLU-1,0,curv
947,vgg19,ReLU-1,0,curv
948,vgg19,ReLU-1,0,curv
949,vgg19,ReLU-1,0,curv
950,vgg19,ReLU-1,0,curv
951,vgg19,ReLU-1,0,curv
952,vgg19,ReLU-1,0,curv
953,vgg19,ReLU-1,0,curv
954,vgg19,ReLU-1,0,curv
955,vgg19,ReLU-1,0,curv
956,vgg19,ReLU-1,0,curv
957,vgg19,ReLU-1,0,curv
958,vgg19,ReLU-1,0,curv
959,vgg19,ReLU-1,0,curv
960,vgg19,ReLU-2,0,curv
961,vgg19,ReLU-2,0,curv
962,vgg19,ReLU-2,0,curv
963,vgg19,ReLU-2,0,curv
964,vgg19,ReLU-2,1,curv
965,vgg19,ReLU-2,0,curv
966,vgg19,ReLU-2,0,curv
967,vgg19,ReLU-2,0,curv
968,vgg19,ReLU-2,0,curv
969,vgg19,ReLU-2,0,curv
970,vgg19,ReLU-2,0,curv
971,vgg19,ReLU-2,0,curv
972,vgg19,ReLU-2,0,curv
973,vgg19,ReLU-2,0,curv
974,vgg19,ReLU-2,0,curv
975,vgg19,ReLU-2,0,curv
976,vgg19,ReLU-2,0,curv
977,vgg19,ReLU-2,0,curv
978,vgg19,ReLU-2,0,curv
979,vgg19,ReLU-2,0,curv
980,vgg19,ReLU-2,0,curv
981,vgg19,ReLU-2,0,curv
982,vgg19,ReLU-2,0,curv
983,vgg19,ReLU-2,0,curv
984,vgg19,ReLU-2,0,curv
985,vgg19,ReLU-2,0,curv
986,vgg19,ReLU-2,0,curv
987,vgg19,ReLU-2,0,curv
988,vgg19,ReLU-2,0,curv
989,vgg19,ReLU-2,0,curv
990,vgg19,ReLU-2,0,curv
991,vgg19,ReLU-2,1,curv
992,vgg19,ReLU-2,0,curv
993,vgg19,ReLU-2,0,curv
994,vgg19,ReLU-2,0,curv
995,vgg19,ReLU-2,0,curv
996,vgg19,ReLU-2,0,curv
997,vgg19,ReLU-2,0,curv
998,vgg19,ReLU-2,0,curv
999,vgg19,ReLU-2,0,curv
1000,vgg19,ReLU-2,0,curv
1001,vgg19,ReLU-2,0,curv
1002,vgg19,ReLU-2,0,curv
1003,vgg19,ReLU-2,0,curv
1004,vgg19,ReLU-2,0,curv
1005,vgg19,ReLU-2,0,curv
1006,vgg19,ReLU-2,0,curv
1007,vgg19,ReLU-2,0,curv
1008,vgg19,ReLU-2,0,curv
1009,vgg19,ReLU-2,0,curv
1010,vgg19,ReLU-2,0,curv
1011,vgg19,ReLU-2,0,curv
1012,vgg19,ReLU-2,0,curv
1013,vgg19,ReLU-2,0,curv
1014,vgg19,ReLU-2,0,curv
1015,vgg19,ReLU-2,0,curv
1016,vgg19,ReLU-2,0,curv
1017,vgg19,ReLU-2,0,curv
1018,vgg19,ReLU-2,0,curv
1019,vgg19,ReLU-2,0,curv
1020,vgg19,ReLU-2,0,curv
1021,vgg19,ReLU-2,0,curv
1022,vgg19,ReLU-2,0,curv
1023,vgg19,ReLU-2,0,curv
1024,vgg19,ReLU-2,0,curv
1025,vgg19,ReLU-2,0,curv
1026,vgg19,ReLU-2,0,curv
1027,vgg19,ReLU-2,0,curv
1028,vgg19,ReLU-2,0,curv
1029,vgg19,ReLU-2,0,curv
1030,vgg19,ReLU-2,0,curv
1031,vgg19,ReLU-2,0,curv
1032,vgg19,ReLU-2,0,curv
1033,vgg19,ReLU-2,0,curv
1034,vgg19,ReLU-2,0,curv
1035,vgg19,ReLU-2,1,curv
1036,vgg19,ReLU-2,0,curv
1037,vgg19,ReLU-2,0,curv
1038,vgg19,ReLU-2,0,curv
1039,vgg19,ReLU-2,0,curv
1040,vgg19,ReLU-2,0,curv
1041,vgg19,ReLU-2,0,curv
1042,vgg19,ReLU-2,0,curv
1043,vgg19,ReLU-2,1,curv
1044,vgg19,ReLU-2,0,curv
1045,vgg19,ReLU-2,1,curv
1046,vgg19,ReLU-2,0,curv
1047,vgg19,ReLU-2,0,curv
1048,vgg19,ReLU-2,0,curv
1049,vgg19,ReLU-2,0,curv
1050,vgg19,ReLU-2,0,curv
1051,vgg19,ReLU-2,0,curv
1052,vgg19,ReLU-2,0,curv
1053,vgg19,ReLU-2,0,curv
1054,vgg19,ReLU-2,0,curv
1055,vgg19,ReLU-2,0,curv
1056,vgg19,ReLU-2,0,curv
1057,vgg19,ReLU-2,0,curv
1058,vgg19,ReLU-2,0,curv
1059,vgg19,ReLU-2,0,curv
1060,vgg19,ReLU-2,0,curv
1061,vgg19,ReLU-2,0,curv
1062,vgg19,ReLU-2,0,curv
1063,vgg19,ReLU-2,0,curv
1064,vgg19,ReLU-2,0,curv
1065,vgg19,ReLU-2,0,curv
1066,vgg19,ReLU-2,0,curv
1067,vgg19,ReLU-2,0,curv
1068,vgg19,ReLU-2,0,curv
1069,vgg19,ReLU-2,0,curv
1070,vgg19,ReLU-2,0,curv
1071,vgg19,ReLU-2,0,curv
1072,vgg19,ReLU-2,0,curv
1073,vgg19,ReLU-2,0,curv
1074,vgg19,ReLU-2,0,curv
1075,vgg19,ReLU-2,1,curv
1076,vgg19,ReLU-2,0,curv
1077,vgg19,ReLU-2,0,curv
1078,vgg19,ReLU-2,0,curv
1079,vgg19,ReLU-2,0,curv
1080,vgg19,ReLU-3,0,curv
1081,vgg19,ReLU-3,0,curv
1082,vgg19,ReLU-3,0,curv
1083,vgg19,ReLU-3,0,curv
1084,vgg19,ReLU-3,0,curv
1085,vgg19,ReLU-3,0,curv
1086,vgg19,ReLU-3,0,curv
1087,vgg19,ReLU-3,0,curv
1088,vgg19,ReLU-3,0,curv
1089,vgg19,ReLU-3,0,curv
1090,vgg19,ReLU-3,0,curv
1091,vgg19,ReLU-3,0,curv
1092,vgg19,ReLU-3,0,curv
1093,vgg19,ReLU-3,0,curv
1094,vgg19,ReLU-3,0,curv
1095,vgg19,ReLU-3,0,curv
1096,vgg19,ReLU-3,0,curv
1097,vgg19,ReLU-3,0,curv
1098,vgg19,ReLU-3,0,curv
1099,vgg19,ReLU-3,0,curv
1100,vgg19,ReLU-3,0,curv
1101,vgg19,ReLU-3,0,curv
1102,vgg19,ReLU-3,0,curv
1103,vgg19,ReLU-3,0,curv
1104,vgg19,ReLU-3,0,curv
1105,vgg19,ReLU-3,0,curv
1106,vgg19,ReLU-3,0,curv
1107,vgg19,ReLU-3,0,curv
1108,vgg19,ReLU-3,0,curv
1109,vgg19,ReLU-3,0,curv
1110,vgg19,ReLU-3,0,curv
1111,vgg19,ReLU-3,0,curv
1112,vgg19,ReLU-3,0,curv
1113,vgg19,ReLU-3,0,curv
1114,vgg19,ReLU-3,0,curv
1115,vgg19,ReLU-3,0,curv
1116,vgg19,ReLU-3,0,curv
1117,vgg19,ReLU-3,0,curv
1118,vgg19,ReLU-3,0,curv
1119,vgg19,ReLU-3,0,curv
1120,vgg19,ReLU-3,0,curv
1121,vgg19,ReLU-3,0,curv
1122,vgg19,ReLU-3,0,curv
1123,vgg19,ReLU-3,0,curv
1124,vgg19,ReLU-3,0,curv
1125,vgg19,ReLU-3,0,curv
1126,vgg19,ReLU-3,0,curv
1127,vgg19,ReLU-3,0,curv
1128,vgg19,ReLU-3,0,curv
1129,vgg19,ReLU-3,0,curv
1130,vgg19,ReLU-3,0,curv
1131,vgg19,ReLU-3,0,curv
1132,vgg19,ReLU-3,0,curv
1133,vgg19,ReLU-3,0,curv
1134,vgg19,ReLU-3,0,curv
1135,vgg19,ReLU-3,0,curv
1136,vgg19,ReLU-3,0,curv
1137,vgg19,ReLU-3,0,curv
1138,vgg19,ReLU-3,0,curv
1139,vgg19,ReLU-3,0,curv
1140,vgg19,ReLU-3,0,curv
1141,vgg19,ReLU-3,0,curv
1142,vgg19,ReLU-3,0,curv
1143,vgg19,ReLU-3,0,curv
1144,vgg19,ReLU-3,0,curv
1145,vgg19,ReLU-3,0,curv
1146,vgg19,ReLU-3,0,curv
1147,vgg19,ReLU-3,0,curv
1148,vgg19,ReLU-3,0,curv
1149,vgg19,ReLU-3,0,curv
1150,vgg19,ReLU-3,0,curv
1151,vgg19,ReLU-3,0,curv
1152,vgg19,ReLU-3,0,curv
1153,vgg19,ReLU-3,0,curv
1154,vgg19,ReLU-3,0,curv
1155,vgg19,ReLU-3,0,curv
1156,vgg19,ReLU-3,0,curv
1157,vgg19,ReLU-3,0,curv
1158,vgg19,ReLU-3,0,curv
1159,vgg19,ReLU-3,0,curv
1160,vgg19,ReLU-3,0,curv
1161,vgg19,ReLU-3,0,curv
1162,vgg19,ReLU-3,0,curv
1163,vgg19,ReLU-3,0,curv
1164,vgg19,ReLU-3,0,curv
1165,vgg19,ReLU-3,0,curv
1166,vgg19,ReLU-3,0,curv
1167,vgg19,ReLU-3,0,curv
1168,vgg19,ReLU-3,0,curv
1169,vgg19,ReLU-3,0,curv
1170,vgg19,ReLU-3,0,curv
1171,vgg19,ReLU-3,0,curv
1172,vgg19,ReLU-3,0,curv
1173,vgg19,ReLU-3,0,curv
1174,vgg19,ReLU-3,0,curv
1175,vgg19,ReLU-3,0,curv
1176,vgg19,ReLU-3,0,curv
1177,vgg19,ReLU-3,0,curv
1178,vgg19,ReLU-3,0,curv
1179,vgg19,ReLU-3,0,curv
1180,vgg19,ReLU-3,0,curv
1181,vgg19,ReLU-3,0,curv
1182,vgg19,ReLU-3,0,curv
1183,vgg19,ReLU-3,0,curv
1184,vgg19,ReLU-3,0,curv
1185,vgg19,ReLU-3,0,curv
1186,vgg19,ReLU-3,0,curv
1187,vgg19,ReLU-3,0,curv
1188,vgg19,ReLU-3,0,curv
1189,vgg19,ReLU-3,0,curv
1190,vgg19,ReLU-3,0,curv
1191,vgg19,ReLU-3,0,curv
1192,vgg19,ReLU-3,0,curv
1193,vgg19,ReLU-3,0,curv
1194,vgg19,ReLU-3,0,curv
1195,vgg19,ReLU-3,0,curv
1196,vgg19,ReLU-3,0,curv
1197,vgg19,ReLU-3,0,curv
1198,vgg19,ReLU-3,0,curv
1199,vgg19,ReLU-3,0,curv
1200,vgg19,ReLU-4,0,curv
1201,vgg19,ReLU-4,0,curv
1202,vgg19,ReLU-4,0,curv
1203,vgg19,ReLU-4,0,curv
1204,vgg19,ReLU-4,0,curv
1205,vgg19,ReLU-4,0,curv
1206,vgg19,ReLU-4,0,curv
1207,vgg19,ReLU-4,0,curv
1208,vgg19,ReLU-4,0,curv
1209,vgg19,ReLU-4,0,curv
1210,vgg19,ReLU-4,0,curv
1211,vgg19,ReLU-4,0,curv
1212,vgg19,ReLU-4,0,curv
1213,vgg19,ReLU-4,0,curv
1214,vgg19,ReLU-4,0,curv
1215,vgg19,ReLU-4,0,curv
1216,vgg19,ReLU-4,0,curv
1217,vgg19,ReLU-4,0,curv
1218,vgg19,ReLU-4,0,curv
1219,vgg19,ReLU-4,0,curv
1220,vgg19,ReLU-4,0,curv
1221,vgg19,ReLU-4,0,curv
1222,vgg19,ReLU-4,0,curv
1223,vgg19,ReLU-4,0,curv
1224,vgg19,ReLU-4,1,curv
1225,vgg19,ReLU-4,0,curv
1226,vgg19,ReLU-4,0,curv
1227,vgg19,ReLU-4,0,curv
1228,vgg19,ReLU-4,0,curv
1229,vgg19,ReLU-4,1,curv
1230,vgg19,ReLU-4,0,curv
1231,vgg19,ReLU-4,0,curv
1232,vgg19,ReLU-4,0,curv
1233,vgg19,ReLU-4,0,curv
1234,vgg19,ReLU-4,0,curv
1235,vgg19,ReLU-4,0,curv
1236,vgg19,ReLU-4,0,curv
1237,vgg19,ReLU-4,0,curv
1238,vgg19,ReLU-4,0,curv
1239,vgg19,ReLU-4,0,curv
1240,vgg19,ReLU-4,0,curv
1241,vgg19,ReLU-4,0,curv
1242,vgg19,ReLU-4,0,curv
1243,vgg19,ReLU-4,0,curv
1244,vgg19,ReLU-4,0,curv
1245,vgg19,ReLU-4,0,curv
1246,vgg19,ReLU-4,0,curv
1247,vgg19,ReLU-4,0,curv
1248,vgg19,ReLU-4,0,curv
1249,vgg19,ReLU-4,0,curv
1250,vgg19,ReLU-4,0,curv
1251,vgg19,ReLU-4,0,curv
1252,vgg19,ReLU-4,0,curv
1253,vgg19,ReLU-4,0,curv
1254,vgg19,ReLU-4,0,curv
1255,vgg19,ReLU-4,0,curv
1256,vgg19,ReLU-4,0,curv
1257,vgg19,ReLU-4,0,curv
1258,vgg19,ReLU-4,0,curv
1259,vgg19,ReLU-4,0,curv
1260,vgg19,ReLU-4,0,curv
1261,vgg19,ReLU-4,0,curv
1262,vgg19,ReLU-4,0,curv
1263,vgg19,ReLU-4,0,curv
1264,vgg19,ReLU-4,0,curv
1265,vgg19,ReLU-4,0,curv
1266,vgg19,ReLU-4,0,curv
1267,vgg19,ReLU-4,0,curv
1268,vgg19,ReLU-4,0,curv
1269,vgg19,ReLU-4,0,curv
1270,vgg19,ReLU-4,0,curv
1271,vgg19,ReLU-4,0,curv
1272,vgg19,ReLU-4,0,curv
1273,vgg19,ReLU-4,0,curv
1274,vgg19,ReLU-4,0,curv
1275,vgg19,ReLU-4,0,curv
1276,vgg19,ReLU-4,0,curv
1277,vgg19,ReLU-4,0,curv
1278,vgg19,ReLU-4,0,curv
1279,vgg19,ReLU-4,0,curv
1280,vgg19,ReLU-4,0,curv
1281,vgg19,ReLU-4,0,curv
1282,vgg19,ReLU-4,0,curv
1283,vgg19,ReLU-4,0,curv
1284,vgg19,ReLU-4,0,curv
1285,vgg19,ReLU-4,0,curv
1286,vgg19,ReLU-4,0,curv
1287,vgg19,ReLU-4,0,curv
1288,vgg19,ReLU-4,0,curv
1289,vgg19,ReLU-4,0,curv
1290,vgg19,ReLU-4,0,curv
1291,vgg19,ReLU-4,0,curv
1292,vgg19,ReLU-4,0,curv
1293,vgg19,ReLU-4,0,curv
1294,vgg19,ReLU-4,0,curv
1295,vgg19,ReLU-4,0,curv
1296,vgg19,ReLU-4,0,curv
1297,vgg19,ReLU-4,0,curv
1298,vgg19,ReLU-4,0,curv
1299,vgg19,ReLU-4,0,curv
1300,vgg19,ReLU-4,0,curv
1301,vgg19,ReLU-4,0,curv
1302,vgg19,ReLU-4,0,curv
1303,vgg19,ReLU-4,0,curv
1304,vgg19,ReLU-4,0,curv
1305,vgg19,ReLU-4,0,curv
1306,vgg19,ReLU-4,0,curv
1307,vgg19,ReLU-4,0,curv
1308,vgg19,ReLU-4,0,curv
1309,vgg19,ReLU-4,0,curv
1310,vgg19,ReLU-4,0,curv
1311,vgg19,ReLU-4,0,curv
1312,vgg19,ReLU-4,0,curv
1313,vgg19,ReLU-4,0,curv
1314,vgg19,ReLU-4,0,curv
1315,vgg19,ReLU-4,0,curv
1316,vgg19,ReLU-4,0,curv
1317,vgg19,ReLU-4,0,curv
1318,vgg19,ReLU-4,0,curv
1319,vgg19,ReLU-4,0,curv
1320,vgg19,ReLU-5,0,curv
1321,vgg19,ReLU-5,0,curv
1322,vgg19,ReLU-5,0,curv
1323,vgg19,ReLU-5,0,curv
1324,vgg19,ReLU-5,0,curv
1325,vgg19,ReLU-5,0,curv
1326,vgg19,ReLU-5,0,curv
1327,vgg19,ReLU-5,0,curv
1328,vgg19,ReLU-5,0,curv
1329,vgg19,ReLU-5,1,curv
1330,vgg19,ReLU-5,0,curv
1331,vgg19,ReLU-5,0,curv
1332,vgg19,ReLU-5,0,curv
1333,vgg19,ReLU-5,0,curv
1334,vgg19,ReLU-5,0,curv
1335,vgg19,ReLU-5,0,curv
1336,vgg19,ReLU-5,0,curv
1337,vgg19,ReLU-5,0,curv
1338,vgg19,ReLU-5,1,curv
1339,vgg19,ReLU-5,0,curv
1340,vgg19,ReLU-5,0,curv
1341,vgg19,ReLU-5,0,curv
1342,vgg19,ReLU-5,0,curv
1343,vgg19,ReLU-5,0,curv
1344,vgg19,ReLU-5,0,curv
1345,vgg19,ReLU-5,1,curv
1346,vgg19,ReLU-5,0,curv
1347,vgg19,ReLU-5,0,curv
1348,vgg19,ReLU-5,0,curv
1349,vgg19,ReLU-5,0,curv
1350,vgg19,ReLU-5,0,curv
1351,vgg19,ReLU-5,1,curv
1352,vgg19,ReLU-5,0,curv
1353,vgg19,ReLU-5,0,curv
1354,vgg19,ReLU-5,0,curv
1355,vgg19,ReLU-5,0,curv
1356,vgg19,ReLU-5,0,curv
1357,vgg19,ReLU-5,0,curv
1358,vgg19,ReLU-5,0,curv
1359,vgg19,ReLU-5,0,curv
1360,vgg19,ReLU-5,0,curv
1361,vgg19,ReLU-5,0,curv
1362,vgg19,ReLU-5,0,curv
1363,vgg19,ReLU-5,0,curv
1364,vgg19,ReLU-5,0,curv
1365,vgg19,ReLU-5,0,curv
1366,vgg19,ReLU-5,0,curv
1367,vgg19,ReLU-5,0,curv
1368,vgg19,ReLU-5,0,curv
1369,vgg19,ReLU-5,0,curv
1370,vgg19,ReLU-5,0,curv
1371,vgg19,ReLU-5,0,curv
1372,vgg19,ReLU-5,0,curv
1373,vgg19,ReLU-5,0,curv
1374,vgg19,ReLU-5,0,curv
1375,vgg19,ReLU-5,0,curv
1376,vgg19,ReLU-5,0,curv
1377,vgg19,ReLU-5,0,curv
1378,vgg19,ReLU-5,0,curv
1379,vgg19,ReLU-5,0,curv
1380,vgg19,ReLU-5,0,curv
1381,vgg19,ReLU-5,0,curv
1382,vgg19,ReLU-5,0,curv
1383,vgg19,ReLU-5,0,curv
1384,vgg19,ReLU-5,0,curv
1385,vgg19,ReLU-5,0,curv
1386,vgg19,ReLU-5,0,curv
1387,vgg19,ReLU-5,0,curv
1388,vgg19,ReLU-5,0,curv
1389,vgg19,ReLU-5,0,curv
1390,vgg19,ReLU-5,0,curv
1391,vgg19,ReLU-5,0,curv
1392,vgg19,ReLU-5,0,curv
1393,vgg19,ReLU-5,0,curv
1394,vgg19,ReLU-5,0,curv
1395,vgg19,ReLU-5,0,curv
1396,vgg19,ReLU-5,0,curv
1397,vgg19,ReLU-5,0,curv
1398,vgg19,ReLU-5,0,curv
1399,vgg19,ReLU-5,0,curv
1400,vgg19,ReLU-5,0,curv
1401,vgg19,ReLU-5,0,curv
1402,vgg19,ReLU-5,0,curv
1403,vgg19,ReLU-5,0,curv
1404,vgg19,ReLU-5,0,curv
1405,vgg19,ReLU-5,1,curv
1406,vgg19,ReLU-5,0,curv
1407,vgg19,ReLU-5,0,curv
1408,vgg19,ReLU-5,0,curv
1409,vgg19,ReLU-5,0,curv
1410,vgg19,ReLU-5,0,curv
1411,vgg19,ReLU-5,0,curv
1412,vgg19,ReLU-5,0,curv
1413,vgg19,ReLU-5,0,curv
1414,vgg19,ReLU-5,0,curv
1415,vgg19,ReLU-5,0,curv
1416,vgg19,ReLU-5,0,curv
1417,vgg19,ReLU-5,0,curv
1418,vgg19,ReLU-5,0,curv
1419,vgg19,ReLU-5,0,curv
1420,vgg19,ReLU-5,0,curv
1421,vgg19,ReLU-5,0,curv
1422,vgg19,ReLU-5,0,curv
1423,vgg19,ReLU-5,1,curv
1424,vgg19,ReLU-5,0,curv
1425,vgg19,ReLU-5,0,curv
1426,vgg19,ReLU-5,0,curv
1427,vgg19,ReLU-5,0,curv
1428,vgg19,ReLU-5,0,curv
1429,vgg19,ReLU-5,0,curv
1430,vgg19,ReLU-5,0,curv
1431,vgg19,ReLU-5,0,curv
1432,vgg19,ReLU-5,0,curv
1433,vgg19,ReLU-5,1,curv
1434,vgg19,ReLU-5,0,curv
1435,vgg19,ReLU-5,0,curv
1436,vgg19,ReLU-5,0,curv
1437,vgg19,ReLU-5,0,curv
1438,vgg19,ReLU-5,0,curv
1439,vgg19,ReLU-5,0,curv
1440,vgg19,ReLU-6,0,curv
1441,vgg19,ReLU-6,0,curv
1442,vgg19,ReLU-6,1,curv
